order_id,has_dispute,num_disputes,total_recoverable,disputes,carrier,order_date
ORD-002901,True,1,13.29,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 13.29, 'success_probability': 0.7, 'expected_recovery': 9.31, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2025-11-20
ORD-002902,True,1,10.95,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 10.95, 'success_probability': 0.7, 'expected_recovery': 7.66, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Colissimo,2025-11-21
ORD-002903,False,0,0.0,[],Mondial Relay,2025-12-16
ORD-002904,False,0,0.0,[],Chronopost,2026-01-10
ORD-002905,False,0,0.0,[],Mondial Relay,2025-12-01
ORD-002906,False,0,0.0,[],UPS,2025-11-05
ORD-002907,False,0,0.0,[],La Poste,2025-10-19
ORD-002908,False,0,0.0,[],DHL,2025-10-01
ORD-002909,False,0,0.0,[],Colissimo,2025-10-25
ORD-002910,False,0,0.0,[],Chronopost,2025-11-10
ORD-002911,False,0,0.0,[],Chronopost,2025-12-25
ORD-002912,False,0,0.0,[],Mondial Relay,2025-10-18
ORD-002913,False,0,0.0,[],Chronopost,2025-10-20
ORD-002914,False,0,0.0,[],Chronopost,2025-12-09
ORD-002915,False,0,0.0,[],UPS,2025-11-25
ORD-002916,False,0,0.0,[],Colissimo,2026-01-05
ORD-002917,False,0,0.0,[],Colissimo,2025-10-08
ORD-002918,True,1,12.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",Mondial Relay,2025-12-06
ORD-002919,True,1,9.42,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 9.42, 'success_probability': 0.7, 'expected_recovery': 6.59, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2026-01-08
ORD-002920,False,0,0.0,[],Colissimo,2025-12-01
ORD-002921,True,2,46.44,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 29.02, 'success_probability': 0.7, 'expected_recovery': 20.32, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 17.41, 'success_probability': 0.65, 'expected_recovery': 11.32, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Mondial Relay,2025-12-21
ORD-002922,False,0,0.0,[],DHL,2025-10-14
ORD-002923,False,0,0.0,[],UPS,2025-12-10
ORD-002924,True,1,144.4,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 144.4, 'success_probability': 0.7, 'expected_recovery': 101.08, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Colissimo,2025-10-22
ORD-002925,False,0,0.0,[],La Poste,2025-12-17
ORD-002926,False,0,0.0,[],UPS,2025-10-18
ORD-002927,True,1,13.71,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 13.71, 'success_probability': 0.7, 'expected_recovery': 9.6, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",UPS,2025-11-16
ORD-002928,False,0,0.0,[],Chronopost,2025-10-10
ORD-002929,False,0,0.0,[],Colissimo,2025-12-19
ORD-002930,True,2,46.34,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 28.96, 'success_probability': 0.7, 'expected_recovery': 20.28, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 17.38, 'success_probability': 0.65, 'expected_recovery': 11.3, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",La Poste,2025-10-01
ORD-002931,True,1,12.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",La Poste,2025-10-15
ORD-002932,False,0,0.0,[],Mondial Relay,2025-11-20
ORD-002933,False,0,0.0,[],Colissimo,2025-11-29
ORD-002934,False,0,0.0,[],La Poste,2025-10-29
ORD-002935,False,0,0.0,[],Mondial Relay,2025-12-19
ORD-002936,True,1,44.69,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 44.69, 'success_probability': 0.7, 'expected_recovery': 31.28, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2025-11-19
ORD-002937,True,2,40.55,"[{'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 37.6, 'success_probability': 0.98, 'expected_recovery': 36.85, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}, {'rule_id': 'standard_delay', 'rule_name': 'Retard Significatif Service Standard', 'priority': 'LOW', 'recoverable_amount': 2.95, 'success_probability': 0.6, 'expected_recovery': 1.77, 'legal_basis': 'Manquement obligation de moyens'}]",UPS,2025-12-24
ORD-002938,False,0,0.0,[],UPS,2025-10-05
ORD-002939,True,1,23.3,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 23.3, 'success_probability': 0.7, 'expected_recovery': 16.31, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2025-10-06
ORD-002940,True,1,40.81,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 40.81, 'success_probability': 0.7, 'expected_recovery': 28.57, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",UPS,2025-10-12
ORD-002941,False,0,0.0,[],UPS,2025-10-29
ORD-002942,False,0,0.0,[],UPS,2025-11-14
ORD-002943,False,0,0.0,[],Colissimo,2025-10-02
ORD-002944,True,2,50.02,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 31.27, 'success_probability': 0.7, 'expected_recovery': 21.89, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 18.76, 'success_probability': 0.65, 'expected_recovery': 12.19, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",UPS,2025-10-18
ORD-002945,False,0,0.0,[],Chronopost,2025-11-04
ORD-002946,False,0,0.0,[],UPS,2025-11-10
ORD-002947,False,0,0.0,[],DHL,2025-11-11
ORD-002948,False,0,0.0,[],Chronopost,2025-11-24
ORD-002949,True,2,10.98,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 6.86, 'success_probability': 0.7, 'expected_recovery': 4.8, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 4.12, 'success_probability': 0.65, 'expected_recovery': 2.68, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Mondial Relay,2025-12-06
ORD-002950,False,0,0.0,[],UPS,2025-11-14
ORD-002951,True,2,58.7,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 36.69, 'success_probability': 0.7, 'expected_recovery': 25.68, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 22.01, 'success_probability': 0.65, 'expected_recovery': 14.31, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",DHL,2025-11-21
ORD-002952,True,1,2.5,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 2.5, 'success_probability': 0.7, 'expected_recovery': 1.75, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2026-01-04
ORD-002953,False,0,0.0,[],Mondial Relay,2025-12-06
ORD-002954,False,0,0.0,[],UPS,2026-01-05
ORD-002955,False,0,0.0,[],DHL,2025-11-24
ORD-002956,True,1,4.62,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 4.62, 'success_probability': 0.7, 'expected_recovery': 3.24, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2025-10-28
ORD-002957,False,0,0.0,[],DHL,2025-11-30
ORD-002958,False,0,0.0,[],UPS,2025-12-04
ORD-002959,False,0,0.0,[],Colissimo,2026-01-05
ORD-002960,True,2,79.3,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 49.56, 'success_probability': 0.7, 'expected_recovery': 34.69, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 29.74, 'success_probability': 0.65, 'expected_recovery': 19.33, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",DHL,2025-12-28
ORD-002961,False,0,0.0,[],Mondial Relay,2025-12-21
ORD-002962,True,2,100.6,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}, {'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 87.7, 'success_probability': 0.98, 'expected_recovery': 85.95, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}]",Mondial Relay,2025-10-08
ORD-002963,True,1,18.66,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 18.66, 'success_probability': 0.7, 'expected_recovery': 13.06, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2025-10-10
ORD-002964,False,0,0.0,[],Colissimo,2025-11-21
ORD-002965,True,1,32.85,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 32.85, 'success_probability': 0.7, 'expected_recovery': 23.0, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2026-01-07
ORD-002966,False,0,0.0,[],Colissimo,2026-01-07
ORD-002967,False,0,0.0,[],DHL,2025-10-01
ORD-002968,True,2,61.65,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}, {'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 48.75, 'success_probability': 0.7, 'expected_recovery': 34.12, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Colissimo,2025-10-04
ORD-002969,False,0,0.0,[],La Poste,2025-11-08
ORD-002970,False,0,0.0,[],UPS,2025-12-18
ORD-002971,False,0,0.0,[],Colissimo,2025-11-26
ORD-002972,True,1,34.41,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 34.41, 'success_probability': 0.7, 'expected_recovery': 24.09, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2025-12-11
ORD-002973,False,0,0.0,[],Chronopost,2026-01-03
ORD-002974,False,0,0.0,[],UPS,2025-10-01
ORD-002975,False,0,0.0,[],DHL,2025-12-07
ORD-002976,False,0,0.0,[],La Poste,2025-12-14
ORD-002977,True,1,13.96,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 13.96, 'success_probability': 0.7, 'expected_recovery': 9.78, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2026-01-08
ORD-002978,True,1,33.78,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 33.78, 'success_probability': 0.7, 'expected_recovery': 23.65, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",La Poste,2025-12-05
ORD-002979,False,0,0.0,[],DHL,2025-11-23
ORD-002980,False,0,0.0,[],La Poste,2025-10-04
ORD-002981,False,0,0.0,[],DHL,2025-11-13
ORD-002982,False,0,0.0,[],DHL,2025-11-24
ORD-002983,False,0,0.0,[],UPS,2025-11-21
ORD-002984,False,0,0.0,[],UPS,2025-10-16
ORD-002985,False,0,0.0,[],Mondial Relay,2025-10-28
ORD-002986,False,0,0.0,[],UPS,2025-12-27
ORD-002987,True,1,23.77,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 23.77, 'success_probability': 0.7, 'expected_recovery': 16.64, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",La Poste,2025-12-24
ORD-002988,False,0,0.0,[],Colissimo,2025-10-20
ORD-002989,True,2,60.28,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 37.67, 'success_probability': 0.7, 'expected_recovery': 26.37, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 22.6, 'success_probability': 0.65, 'expected_recovery': 14.69, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",La Poste,2025-11-21
ORD-002990,False,0,0.0,[],Colissimo,2025-11-10
ORD-002991,True,2,37.81,"[{'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 34.86, 'success_probability': 0.98, 'expected_recovery': 34.16, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}, {'rule_id': 'standard_delay', 'rule_name': 'Retard Significatif Service Standard', 'priority': 'LOW', 'recoverable_amount': 2.95, 'success_probability': 0.6, 'expected_recovery': 1.77, 'legal_basis': 'Manquement obligation de moyens'}]",Mondial Relay,2025-11-24
ORD-002992,False,0,0.0,[],La Poste,2025-11-05
ORD-002993,False,0,0.0,[],DHL,2025-12-05
ORD-002994,False,0,0.0,[],Mondial Relay,2025-11-17
ORD-002995,False,0,0.0,[],UPS,2025-10-30
ORD-002996,False,0,0.0,[],Mondial Relay,2025-11-22
ORD-002997,False,0,0.0,[],Colissimo,2025-12-25
ORD-002998,True,2,26.14,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 16.34, 'success_probability': 0.7, 'expected_recovery': 11.43, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 9.8, 'success_probability': 0.65, 'expected_recovery': 6.37, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",UPS,2025-10-22
ORD-002999,False,0,0.0,[],DHL,2025-12-12
ORD-003000,False,0,0.0,[],La Poste,2025-12-16
ORD-003001,False,0,0.0,[],UPS,2025-12-01
ORD-003002,True,2,17.2,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 10.75, 'success_probability': 0.7, 'expected_recovery': 7.52, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 6.45, 'success_probability': 0.65, 'expected_recovery': 4.19, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",UPS,2026-01-08
ORD-003003,False,0,0.0,[],Colissimo,2026-01-13
ORD-003004,False,0,0.0,[],Colissimo,2025-10-20
ORD-003005,False,0,0.0,[],La Poste,2025-10-07
ORD-003006,True,1,12.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",Mondial Relay,2025-10-09
ORD-003007,False,0,0.0,[],Chronopost,2025-12-12
ORD-003008,False,0,0.0,[],La Poste,2025-10-20
ORD-003009,False,0,0.0,[],Mondial Relay,2025-12-22
ORD-003010,False,0,0.0,[],Mondial Relay,2025-10-18
ORD-003011,False,0,0.0,[],Colissimo,2026-01-15
ORD-003012,True,1,18.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 18.9, 'success_probability': 0.95, 'expected_recovery': 17.95, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",DHL,2025-11-03
ORD-003013,False,0,0.0,[],DHL,2026-01-14
ORD-003014,False,0,0.0,[],UPS,2025-10-11
ORD-003015,False,0,0.0,[],UPS,2025-12-07
ORD-003016,False,0,0.0,[],Mondial Relay,2025-12-22
ORD-003017,False,0,0.0,[],La Poste,2025-10-16
ORD-003018,False,0,0.0,[],UPS,2025-11-10
ORD-003019,False,0,0.0,[],UPS,2025-10-10
ORD-003020,False,0,0.0,[],La Poste,2026-01-06
ORD-003021,False,0,0.0,[],DHL,2025-12-14
ORD-003022,False,0,0.0,[],Colissimo,2025-10-06
ORD-003023,False,0,0.0,[],Mondial Relay,2025-11-27
ORD-003024,False,0,0.0,[],UPS,2025-12-08
ORD-003025,False,0,0.0,[],La Poste,2025-10-01
ORD-003026,False,0,0.0,[],UPS,2026-01-09
ORD-003027,False,0,0.0,[],Colissimo,2025-12-24
ORD-003028,False,0,0.0,[],Chronopost,2025-11-02
ORD-003029,False,0,0.0,[],Chronopost,2026-01-03
ORD-003030,True,2,13.1,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 8.19, 'success_probability': 0.7, 'expected_recovery': 5.73, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 4.91, 'success_probability': 0.65, 'expected_recovery': 3.19, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",La Poste,2025-11-04
ORD-003031,False,0,0.0,[],UPS,2025-12-02
ORD-003032,False,0,0.0,[],Mondial Relay,2025-11-10
ORD-003033,True,2,45.06,"[{'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 42.11, 'success_probability': 0.98, 'expected_recovery': 41.27, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}, {'rule_id': 'standard_delay', 'rule_name': 'Retard Significatif Service Standard', 'priority': 'LOW', 'recoverable_amount': 2.95, 'success_probability': 0.6, 'expected_recovery': 1.77, 'legal_basis': 'Manquement obligation de moyens'}]",La Poste,2026-01-09
ORD-003034,False,0,0.0,[],Colissimo,2025-12-27
ORD-003035,False,0,0.0,[],DHL,2025-10-31
ORD-003036,True,1,11.28,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 11.28, 'success_probability': 0.7, 'expected_recovery': 7.89, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",La Poste,2025-12-28
ORD-003037,True,1,12.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",Mondial Relay,2025-11-18
ORD-003038,False,0,0.0,[],La Poste,2025-11-13
ORD-003039,True,2,56.33,"[{'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 53.38, 'success_probability': 0.98, 'expected_recovery': 52.31, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}, {'rule_id': 'standard_delay', 'rule_name': 'Retard Significatif Service Standard', 'priority': 'LOW', 'recoverable_amount': 2.95, 'success_probability': 0.6, 'expected_recovery': 1.77, 'legal_basis': 'Manquement obligation de moyens'}]",Mondial Relay,2025-11-29
ORD-003040,True,1,20.62,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 20.62, 'success_probability': 0.7, 'expected_recovery': 14.44, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",UPS,2025-11-25
ORD-003041,False,0,0.0,[],La Poste,2025-12-26
ORD-003042,False,0,0.0,[],Mondial Relay,2025-12-20
ORD-003043,True,1,31.39,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 31.39, 'success_probability': 0.7, 'expected_recovery': 21.97, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2025-11-18
ORD-003044,False,0,0.0,[],Colissimo,2025-10-31
ORD-003045,False,0,0.0,[],Colissimo,2025-12-26
ORD-003046,False,0,0.0,[],UPS,2025-11-30
ORD-003047,True,2,34.06,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 21.29, 'success_probability': 0.7, 'expected_recovery': 14.9, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 12.77, 'success_probability': 0.65, 'expected_recovery': 8.3, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Chronopost,2026-01-10
ORD-003048,False,0,0.0,[],DHL,2026-01-14
ORD-003049,False,0,0.0,[],Colissimo,2025-11-22
ORD-003050,False,0,0.0,[],Mondial Relay,2025-10-01
ORD-003051,False,0,0.0,[],Chronopost,2025-11-08
ORD-003052,False,0,0.0,[],Mondial Relay,2025-10-07
ORD-003053,False,0,0.0,[],Chronopost,2025-11-25
ORD-003054,True,1,21.51,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 21.51, 'success_probability': 0.7, 'expected_recovery': 15.06, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2025-10-02
ORD-003055,False,0,0.0,[],La Poste,2025-10-08
ORD-003056,False,0,0.0,[],Colissimo,2025-11-13
ORD-003057,False,0,0.0,[],Chronopost,2025-10-30
ORD-003058,False,0,0.0,[],Chronopost,2025-11-25
ORD-003059,False,0,0.0,[],La Poste,2025-11-07
ORD-003060,False,0,0.0,[],Mondial Relay,2025-12-17
ORD-003061,False,0,0.0,[],DHL,2025-12-20
ORD-003062,False,0,0.0,[],Mondial Relay,2025-11-06
ORD-003063,False,0,0.0,[],Mondial Relay,2025-12-27
ORD-003064,True,2,47.1,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 18.9, 'success_probability': 0.95, 'expected_recovery': 17.95, 'legal_basis': 'Violation engagement contractuel délai garanti'}, {'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 28.2, 'success_probability': 0.98, 'expected_recovery': 27.64, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}]",Colissimo,2025-10-02
ORD-003065,False,0,0.0,[],Mondial Relay,2025-10-18
ORD-003066,False,0,0.0,[],UPS,2025-10-20
ORD-003067,False,0,0.0,[],Mondial Relay,2025-10-09
ORD-003068,False,0,0.0,[],UPS,2025-10-09
ORD-003069,False,0,0.0,[],Mondial Relay,2025-10-07
ORD-003070,True,2,171.68,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 107.3, 'success_probability': 0.7, 'expected_recovery': 75.11, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 64.38, 'success_probability': 0.65, 'expected_recovery': 41.85, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Colissimo,2025-10-10
ORD-003071,False,0,0.0,[],La Poste,2026-01-02
ORD-003072,False,0,0.0,[],La Poste,2025-11-10
ORD-003073,False,0,0.0,[],UPS,2025-12-08
ORD-003074,False,0,0.0,[],DHL,2025-10-16
ORD-003075,False,0,0.0,[],DHL,2025-11-20
ORD-003076,False,0,0.0,[],La Poste,2026-01-04
ORD-003077,False,0,0.0,[],La Poste,2026-01-12
ORD-003078,True,1,19.09,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 19.09, 'success_probability': 0.7, 'expected_recovery': 13.37, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Colissimo,2025-10-31
ORD-003079,True,2,42.9,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 26.81, 'success_probability': 0.7, 'expected_recovery': 18.77, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 16.09, 'success_probability': 0.65, 'expected_recovery': 10.46, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Mondial Relay,2025-11-21
ORD-003080,False,0,0.0,[],UPS,2025-11-28
ORD-003081,False,0,0.0,[],DHL,2025-10-31
ORD-003082,False,0,0.0,[],Colissimo,2025-10-06
ORD-003083,False,0,0.0,[],Chronopost,2025-10-01
ORD-003084,False,0,0.0,[],Colissimo,2025-11-07
ORD-003085,False,0,0.0,[],DHL,2025-10-20
ORD-003086,False,0,0.0,[],La Poste,2025-11-04
